"term","estimate","se_model","lower_model","upper_model","p_model","se_CR2","lower_CR2","upper_CR2","p_CR2","df_CR2"
"subj_biological_neuropsychology",-15.6750080943552,6.71445189906899,-28.835091992457,-2.51492419625341,0.0195686203056414,6.24323577983212,-29.2824516939472,-2.06756449476324,0.0274241971196936,11.9635232846318
"subj_clinical_psychology",-2.85517178804979,8.07456415090809,-18.6810267146879,12.9706831385883,0.723638126284328,3.6794222195208,-12.2624708987648,6.55212732266519,0.472246498984652,5.09161028721914
"subj_differential_personality_diagnostics",-12.3207623278185,7.343430474448,-26.7136215807104,2.07209692507349,0.0933873546271391,5.73681768851587,-26.3434060835506,1.70188142791373,0.0751496139689188,6.02631179930566
"subj_human_medicine",-15.0158355297156,4.46774065916403,-23.7724463139423,-6.25922474548883,0.000776759831076048,7.32388833943774,-29.7773191812433,-0.254351878187842,0.04634350554634,43.8782799632445
"subj_sociology_social_sciences",1.14349468630053,9.22105407255974,-16.9294391954129,19.216428568014,0.901308063938862,10.5439572189914,-22.5215356861588,24.8085250587599,0.915896723360845,9.49177980430296
"subj_health_sciences_general",-5.28577987075528,7.15911154632909,-19.3173806628651,8.74582092135458,0.46031453085221,6.53739841604843,-19.5429978873128,8.97143814580224,0.434645758895851,11.898778616556
"subj_biology",-27.8980260114011,4.10755890788345,-35.9486935352293,-19.8473584875728,1.10685556264338e-11,7.48509751044794,-42.9763662802032,-12.819685742599,0.00054182026383467,44.7227449054087
"subj_education",-9.38552700291661,5.88424034072446,-20.9184261471142,2.14737214128102,0.110706016318559,4.37030706220573,-18.7589883645615,-0.012065641271743,0.0497436830767227,13.9986476657115
"subj_political_science",-15.8990482001796,7.35359428045497,-30.3118281467911,-1.48626825356816,0.0306121247983291,5.66175911625971,-28.4762889583234,-3.32180744203585,0.0181601672668962,10.2275705861513
"subj_general_comparative_literature_linguistics",-1.55526903455342,7.86216494617261,-16.964829169565,13.8542911004582,0.843188329374544,3.80329903909407,-11.0532686749252,7.94273060581834,0.69793430808504,5.5375868209627
"subj_microeconomics",-1.02145341178185,3.66780232203189,-8.21021386537673,6.16730704181304,0.780634745598064,3.61504766233658,-8.31286636742146,6.26995954385776,0.778879147027888,42.8021788378441
"subj_marketing",-9.68448469425245,11.2944383571974,-31.8211770999671,12.4522077114622,0.391192884715546,8.73766161017669,-47.5398662775936,28.1708968890887,0.383850236224245,1.98572094619848
"subj_macroeconomics",5.77329987489787,4.05711693989437,-2.17850320836245,13.7251029581582,0.154734549768781,4.87985504074586,-4.21474767043997,15.7613474202357,0.246549861452234,28.4992094757677
"subj_behavioural_experimental_economics",-0.0109793995117404,7.23942353302108,-14.1999887930648,14.1780299940413,0.998789918843804,10.0439693583403,-23.2731328730778,23.2511740740543,0.999155225020297,7.80573757413185
"subj_finance",-1.43330521852037,6.82736155680322,-14.814687979288,11.9480775422473,0.833718053856707,9.28581194785615,-23.3840380949684,20.5174276579276,0.881680007566573,7.01059193470306
"subj_business_administration",1.01914048684963,9.22170369009351,-17.0550666218338,19.093347595533,0.912000618769441,5.47651958597185,-15.0105656177732,17.0488465914725,0.862555683019963,3.53394216963647
"subj_economics_business",-6.91557563464769,25.1156417857493,-56.1413289833255,42.3101777140301,0.783047853524984,19.9098429034021,-199.202657799399,185.371506530103,0.781714979169807,1.1337623496926
"subj_psychology",-8.52775279328601,7.50782954917731,-23.2428283117391,6.18732272516711,0.256020205714946,6.58714749897484,-21.9449803542326,4.88947476766054,0.204714612874391,32.021470048602
"subj_other",1.1563083308127,5.71899115244807,-10.0527083558887,12.3653250175141,0.839770171242511,6.72685518544635,-12.7692822824058,15.0818989440312,0.865043545254514,22.7044420016367
