"term","estimate","se_model","lower_model","upper_model","p_model","se_CR2","lower_CR2","upper_CR2","p_CR2","df_CR2"
"subj_developmental_psychology",-9.78567386563333,5.95906981417789,-21.4652360827818,1.89388835151511,0.100559360896245,2.89008022649438,-15.9527575779603,-3.61859015330638,0.00413852608299345,14.8063772707389
"subj_social_psychology",-6.62309374695545,2.5840591311756,-11.6877565779815,-1.55843091592941,0.0103754677556398,2.01076759311646,-10.6029125881368,-2.64327490577407,0.0012879971419253,124.169324890505
"subj_psychology_other",-6.83801555342765,6.60329089090648,-19.7802278790457,6.10419677219045,0.300413706882345,5.52936498739187,-18.8523424540328,5.17631134717752,0.239291007514348,12.3058386104369
"subj_biological_neuropsychology",-10.2351131498234,5.41787707230657,-20.8539570842096,0.383730784562797,0.0588734462766711,3.477443029121,-17.4256947492208,-3.04453155042603,0.00726065287649756,23.1780998972485
"subj_clinical_psychology",-7.70211993580103,7.92513180918962,-23.2350928545454,7.83085298294337,0.331120117792721,5.8137130167236,-21.2002923829453,5.79605251134326,0.223199349429759,7.69918021894774
"subj_differential_personality_diagnostics",18.7413187578497,7.13199771178603,4.76286010492705,32.7197774107724,0.0085944156310786,19.2213696690952,-24.031121028447,61.5137585441465,0.352329339989668,10.0965356913656
"subj_human_medicine",-12.3721311865454,4.42213422768564,-21.0393550076111,-3.70490736547972,0.00514561380215722,5.10553924957313,-22.7584750753698,-1.9857872977211,0.0210146897593946,33.0799661070278
"subj_sociology_social_sciences",-0.791255084998289,7.9425588907856,-16.3583844560265,14.7758742860299,0.920644278978446,6.73842584235242,-15.3441235580423,13.7616133880458,0.908313099384771,13.0406855584665
"subj_health_sciences_general",-2.75420277813325,8.27211276850666,-18.9672458804602,13.4588403241937,0.739171767564988,5.35156489308103,-14.508496814282,9.00009125801549,0.616807091224025,11.1905249686277
"subj_biology",-24.9912692251425,3.97175801050478,-32.7757718810403,-17.2067665692446,3.1290976049134e-10,5.4222723705187,-35.9103170911103,-14.0722213591747,3.30410477578313e-05,45.2959805414068
"subj_education",-9.48191591165094,6.56975203475407,-22.3583932871276,3.39456146382578,0.148944860518092,3.64731187874283,-17.2317716455007,-1.73206017780119,0.019674760219162,15.5577882989995
"subj_political_science",-10.2640852312377,5.06615086950556,-20.1935584757149,-0.334611986760553,0.042763498803792,3.45084425084858,-17.2623817396592,-3.26578872281629,0.00521123764757105,36.0504435505369
"subj_general_comparative_literature_linguistics",-0.580422639590824,7.8105515689408,-15.8888224141076,14.727977134926,0.940761626437949,3.2790027103119,-7.9917342554704,6.83088897628875,0.86339701989252,9.05052832016339
"subj_microeconomics",-1.84313705599204,3.90170107876027,-9.49033064880324,5.80405653681916,0.636646157521222,3.00511215637295,-7.91045903628117,4.22418492429708,0.543013652133831,41.3648268495947
"subj_marketing",-3.86496618282001,8.72925780538861,-20.9739970931468,13.2440647275068,0.657939338854479,4.44723129530395,-13.9673567535386,6.23742438789862,0.407985829112367,8.76065054354472
"subj_macroeconomics",5.30287505750645,4.52835910533657,-3.57254569801724,14.1782958130301,0.241583994216918,5.32291977664315,-5.57791589225705,16.1836660072699,0.327276496504907,29.3604445218136
"subj_behavioural_experimental_economics",-2.57096406838486,5.77677088901634,-13.8932269577963,8.7512988210266,0.656282096870828,4.26568098577857,-11.4971985849252,6.35527044815553,0.553806084259362,19.0611560323907
"subj_finance",38.6867281109732,7.91252100716064,23.1784719100217,54.1949843119246,1.01192633291956e-06,42.2113407654217,-59.1155778737083,136.489034095655,0.386903455042076,7.78816570115604
"subj_business_administration",4.39018876244214,8.32085906183354,-11.9183953191853,20.6987728440696,0.597768356162856,4.9648756892406,-6.88573680864723,15.6661143335315,0.400147462776178,8.77230138281737
"subj_economics_business",-12.7223853276773,15.064039837299,-42.24736087046,16.8025902151054,0.398360263817071,9.33936529772259,-33.8700136569411,8.4252430015865,0.206443800923333,8.94307780051757
"subj_psychology",-3.65945155815225,7.37674194302582,-18.1176000897289,10.7986969734244,0.619838216513173,4.6786981972721,-13.0553553672167,5.7364522509122,0.437789658397345,50.3325391119508
"subj_other",-1.14772671276538,5.47856199619313,-11.8855109123738,9.59005748684302,0.834062498255579,4.7082662351039,-10.7830085308428,8.48755510531204,0.809150097540784,28.6038554137616
